TT=1166, DOSE=0.5

N=1
3,2011-04-19 10:00:00,2.14938157675e-06,1.71926056035e-06
4,2011-04-19 10:00:00,5.9445570353e-07,6.37394085155e-07
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,2.02708927284e-07,3.1514909578e-07
2,2011-04-19 10:00:00,1.36981129065e-06,1.46859698005e-06
3,2011-04-19 10:00:00,2.06520228184e-06,1.81631031162e-06
4,2011-04-19 10:00:00,7.04359404408e-07,8.3580318231e-07
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.62601473865e-07,2.64580034801e-07
2,2011-04-19 10:00:00,1.25509668447e-06,1.37607408001e-06
3,2011-04-19 10:00:00,2.14865884277e-06,1.65826184445e-06
4,2011-04-19 10:00:00,6.71995937321e-07,7.68001271835e-07
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.6318555753e-07,2.47260064945e-07
2,2011-04-19 10:00:00,1.3356722665e-06,1.47281976924e-06
3,2011-04-19 10:00:00,2.19416800318e-06,1.68509059133e-06
4,2011-04-19 10:00:00,7.16019104137e-07,7.63384597698e-07

N=600
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.73702596741e-07,2.63815656875e-07
2,2011-04-19 10:00:00,1.2776653317e-06,1.42382233772e-06
3,2011-04-19 10:00:00,2.10994066997e-06,1.66962991937e-06
4,2011-04-19 10:00:00,5.9229157443e-07,7.10708931307e-07
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.66990367932e-07,2.74839390031e-07
2,2011-04-19 10:00:00,1.29507979088e-06,1.42869862749e-06
3,2011-04-19 10:00:00,2.09761094987e-06,1.66403218417e-06
4,2011-04-19 10:00:00,6.00344085111e-07,7.40776496015e-07
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.66672423365e-07,2.83275378961e-07
2,2011-04-19 10:00:00,1.30572258547e-06,1.44554949522e-06
3,2011-04-19 10:00:00,2.14170699839e-06,1.66492089328e-06
4,2011-04-19 10:00:00,6.21646927156e-07,7.43652945267e-07
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.65290921828e-07,2.8497859432e-07
2,2011-04-19 10:00:00,1.29263612501e-06,1.45870991833e-06
3,2011-04-19 10:00:00,2.10754699901e-06,1.68641523613e-06
4,2011-04-19 10:00:00,6.10981325403e-07,7.29877106312e-07
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.7632752504e-07,2.77165082656e-07
2,2011-04-19 10:00:00,1.31773015135e-06,1.44681155074e-06
3,2011-04-19 10:00:00,2.09028086728e-06,1.63409918284e-06
4,2011-04-19 10:00:00,6.17644561737e-07,7.34958651745e-07

TT=1166, DOSE=40

N=1
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,2.04476506307e-05,1.58989292362e-05
2,2011-04-19 10:00:00,0.000125657197119,0.000155472429089
3,2011-04-19 10:00:00,0.000197061115968,6.03436836871e-05
4,2011-04-19 10:00:00,1.17540269427e-05,1.01127340091e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,9.48841360287e-06,1.18090475162e-05
2,2011-04-19 10:00:00,0.000182420173636,0.000245955514875
3,2011-04-19 10:00:00,0.000304897682741,0.000226909807898
4,2011-04-19 10:00:00,6.4772059245e-05,5.74296369562e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,3.73701780025e-05,4.10269216249e-05
2,2011-04-19 10:00:00,3.31525831125e-05,1.78415419058e-05
3,2011-04-19 10:00:00,0.000106938021781,7.77179821607e-05
4,2011-04-19 10:00:00,8.30465095826e-05,4.27670547446e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,9.5998122982e-06,1.156393926e-05
2,2011-04-19 10:00:00,0.000126875354302,0.000131417066076
3,2011-04-19 10:00:00,0.000278366246538,0.000124967428429
4,2011-04-19 10:00:00,6.15761516672e-05,6.26770277629e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.77117880964e-05,2.17635496124e-05
2,2011-04-19 10:00:00,9.17715682772e-05,7.194170825e-05
3,2011-04-19 10:00:00,0.000293208988715,0.000123791411963
4,2011-04-19 10:00:00,9.28657764608e-05,8.30599750729e-05

N=3
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.66201476388e-05,2.62698460398e-05
2,2011-04-19 10:00:00,0.000149149721477,0.000135328868424
3,2011-04-19 10:00:00,0.000216766119326,0.000126374907758
4,2011-04-19 10:00:00,4.85696040342e-05,6.50732308598e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,3.13581396698e-05,3.61825546507e-05
2,2011-04-19 10:00:00,7.61804766343e-05,9.93198299819e-05
3,2011-04-19 10:00:00,0.000132580213103,9.96062330819e-05
4,2011-04-19 10:00:00,5.05977401757e-05,5.31519234504e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,3.59825172972e-05,3.07414683112e-05
2,2011-04-19 10:00:00,0.000111319349806,0.000115425438087
3,2011-04-19 10:00:00,0.00010735332304,9.23799482105e-05
4,2011-04-19 10:00:00,4.82754304196e-05,4.7430052518e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,2.24878565898e-05,2.36987585716e-05
2,2011-04-19 10:00:00,0.000112300269219,0.000118947202259
3,2011-04-19 10:00:00,0.000211056876683,0.000138267501471
4,2011-04-19 10:00:00,7.73299963502e-05,7.35631458985e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,2.51604792125e-05,3.61329042224e-05
2,2011-04-19 10:00:00,5.43929047243e-05,4.84312160878e-05
3,2011-04-19 10:00:00,0.000161184137848,0.000105904202543
4,2011-04-19 10:00:00,4.47196995336e-05,4.16811797591e-05

N=10
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.51623250072e-05,2.0430915348e-05
2,2011-04-19 10:00:00,9.82976502782e-05,0.000110350363022
3,2011-04-19 10:00:00,0.000166008081396,0.000141672756922
4,2011-04-19 10:00:00,7.83003454552e-05,8.83245134876e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,2.11513767697e-05,2.77076063932e-05
2,2011-04-19 10:00:00,8.84801859096e-05,9.83858562977e-05
3,2011-04-19 10:00:00,0.000120462617949,9.21670824181e-05
4,2011-04-19 10:00:00,4.46164126377e-05,4.14346402801e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.40609262031e-05,1.91490853802e-05
2,2011-04-19 10:00:00,0.000129089454273,0.000136188304169
3,2011-04-19 10:00:00,0.00019674893185,0.000142027207474
4,2011-04-19 10:00:00,8.12944990494e-05,7.61804603238e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.28022416432e-05,2.09664822703e-05
2,2011-04-19 10:00:00,0.000113837659421,0.000129029161388
3,2011-04-19 10:00:00,0.000225114449423,0.000160691756125
4,2011-04-19 10:00:00,4.56997877785e-05,3.66408188496e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,5.34556352903e-06,9.02876816865e-06
2,2011-04-19 10:00:00,0.000130000586493,0.000139641548995
3,2011-04-19 10:00:00,0.000204900941788,0.000141102167189
4,2011-04-19 10:00:00,4.3067174777e-05,4.99811266381e-05

N=20
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.0479033733e-05,1.84088022017e-05
2,2011-04-19 10:00:00,0.00012143332669,0.000114741022997
3,2011-04-19 10:00:00,0.000187065767058,0.000137299252112
4,2011-04-19 10:00:00,4.16480916478e-05,4.83037982316e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.23800512324e-05,1.93989271603e-05
2,2011-04-19 10:00:00,0.000112691914888,0.00011724256818
3,2011-04-19 10:00:00,0.000158950695204,0.000134724683768
4,2011-04-19 10:00:00,5.26130001151e-05,6.05032793451e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.0855672862e-05,1.96722584373e-05
2,2011-04-19 10:00:00,0.000119765948725,0.000122239426252
3,2011-04-19 10:00:00,0.000180709155106,0.000149243956588
4,2011-04-19 10:00:00,5.20983939184e-05,5.34346608815e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.31339933379e-05,2.16534223613e-05
2,2011-04-19 10:00:00,8.86302274857e-05,0.000108018794169
3,2011-04-19 10:00:00,0.000150015547116,0.000135103233276
4,2011-04-19 10:00:00,4.0533961055e-05,5.61902219464e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.13565801254e-05,1.99618402547e-05
2,2011-04-19 10:00:00,0.000127373096294,0.00011852635197
3,2011-04-19 10:00:00,0.000172870429137,0.000139724379966
4,2011-04-19 10:00:00,5.24293710585e-05,5.43322030706e-05

N=30
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.64961019678e-05,2.3903161518e-05
2,2011-04-19 10:00:00,0.000120377487551,0.000129596902989
3,2011-04-19 10:00:00,0.000187533166531,0.000136133018682
4,2011-04-19 10:00:00,5.26576831165e-05,4.85420040529e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.36388867019e-05,2.36469097625e-05
2,2011-04-19 10:00:00,0.000114159765367,0.000124809926379
3,2011-04-19 10:00:00,0.000172657613969,0.000135968911931
4,2011-04-19 10:00:00,4.46458491857e-05,5.68556298147e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.24075164321e-05,1.90395266235e-05
2,2011-04-19 10:00:00,0.00011285417377,0.00012976619242
3,2011-04-19 10:00:00,0.00017999226662,0.000135403233005
4,2011-04-19 10:00:00,5.0689160075e-05,6.18681696472e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.58602117565e-05,2.24094137322e-05
2,2011-04-19 10:00:00,0.000120822811521,0.000131701347289
3,2011-04-19 10:00:00,0.000179008614735,0.000140121685603
4,2011-04-19 10:00:00,5.79727639721e-05,7.1060766061e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.91418455649e-05,3.07194826519e-05
2,2011-04-19 10:00:00,0.000106983597582,0.00012021406251
3,2011-04-19 10:00:00,0.000179502363862,0.000134477774431
4,2011-04-19 10:00:00,6.52937743087e-05,7.35209193807e-05

N=60
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.60913458327e-05,2.43773146349e-05
2,2011-04-19 10:00:00,0.0001180282019,0.000125235239611
3,2011-04-19 10:00:00,0.000159745898517,0.000130488923119
4,2011-04-19 10:00:00,5.98308113302e-05,6.94848254553e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.1256068446e-05,1.9404379237e-05
2,2011-04-19 10:00:00,0.000103905557565,0.000110915614347
3,2011-04-19 10:00:00,0.000173493238263,0.000134520813742
4,2011-04-19 10:00:00,5.02595464374e-05,5.83438384064e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.40346411671e-05,2.40917814357e-05
2,2011-04-19 10:00:00,0.000119666685925,0.000129006792061
3,2011-04-19 10:00:00,0.000169988990439,0.00012833177187
4,2011-04-19 10:00:00,5.56573442102e-05,6.32305192507e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.74978749235e-05,2.80721556881e-05
2,2011-04-19 10:00:00,0.000120242004923,0.000130839657109
3,2011-04-19 10:00:00,0.000160750779527,0.000130171328596
4,2011-04-19 10:00:00,6.48532852428e-05,7.46854432592e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.50336339472e-05,2.11298307469e-05
2,2011-04-19 10:00:00,0.000106647403938,0.000121720799303
3,2011-04-19 10:00:00,0.000167033349838,0.00013137480797
4,2011-04-19 10:00:00,5.40980810202e-05,6.01711739869e-05

N=600
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.3656746365e-05,2.21252300499e-05
2,2011-04-19 10:00:00,0.00010659260929,0.000119978625017
3,2011-04-19 10:00:00,0.000165189238834,0.000130945787224
4,2011-04-19 10:00:00,4.84407365255e-05,5.6624209947e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.41122562421e-05,2.24949588827e-05
2,2011-04-19 10:00:00,0.000101834568274,0.000113852131372
3,2011-04-19 10:00:00,0.000166249515017,0.0001328673509
4,2011-04-19 10:00:00,5.01106244412e-05,5.95122041308e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.37150052805e-05,2.27638280898e-05
2,2011-04-19 10:00:00,0.000104225071977,0.000115052209093
3,2011-04-19 10:00:00,0.000169594319779,0.00013471182134
4,2011-04-19 10:00:00,4.94307608941e-05,5.80845116142e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.39465881247e-05,2.17640401318e-05
2,2011-04-19 10:00:00,0.000103749319284,0.000116134806718
3,2011-04-19 10:00:00,0.000169358253604,0.000134112566808
4,2011-04-19 10:00:00,5.08569354157e-05,5.87346884597e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-04-19 10:00:00,1.39068523729e-05,2.21933851715e-05
2,2011-04-19 10:00:00,0.000101412962313,0.000114423129049
3,2011-04-19 10:00:00,0.000169932489892,0.000134262208151
4,2011-04-19 10:00:00,4.80250383951e-05,5.60973989606e-05

TT= 1500, DOSE=40

N=1
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-05-11 10:00:00,0.000170243512174,0.000224699254818
2,2011-05-11 10:00:00,0.000312956213919,0.000368246971781
3,2011-05-11 10:00:00,0.000160632567695,0.00011874609661
4,2011-05-11 10:00:00,0.000129577939464,0.000128626227768
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-05-11 10:00:00,0.000252928083224,0.000286328692847
2,2011-05-11 10:00:00,0.00011899592266,6.01166988973e-05
3,2011-05-11 10:00:00,0.000104391542431,6.52434126036e-05
4,2011-05-11 10:00:00,0.000195329579501,0.000189772051297
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-05-11 10:00:00,0.00014961940284,0.000232150720456
2,2011-05-11 10:00:00,0.000313071753924,0.00037213370453
3,2011-05-11 10:00:00,0.000149357359757,0.00011342409397
4,2011-05-11 10:00:00,0.000143180047222,0.000132635256672
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-05-11 10:00:00,0.000246107986635,0.000337950637884
2,2011-05-11 10:00:00,0.00014351435814,0.000114178697192
3,2011-05-11 10:00:00,9.67863450679e-05,4.33941316972e-05
4,2011-05-11 10:00:00,5.98453696918e-05,7.63372051824e-05
ntop_cur,date,surfacic_doses_Epoxiconazole_mean,surfacic_doses_Epoxiconazole_std
1,2011-05-11 10:00:00,0.000125743865773,0.000174858634255
2,2011-05-11 10:00:00,0.000126596615821,4.83740860018e-05
3,2011-05-11 10:00:00,0.000184293735851,6.61635881878e-05
4,2011-05-11 10:00:00,0.000228457672891,0.000189453858571
